Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_284.jpg;0;1;0;4.533414;66.28114;89.81873;356.3532;128.3813;3.936189
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_351.jpg;0;1;0;4.482612;66.10977;90.01715;355.9826;128.3314;5.044877
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_420.jpg;0;1;0;4.425488;65.88254;90.28928;356.0464;128.7189;6.50506
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_484.jpg;0;1;0;4.413822;65.71293;90.48855;356.0219;128.9692;7.717623
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_556.jpg;1.511146;1;0;4.349393;65.53754;90.68935;356.388;129.1295;9.067162
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_620.jpg;4.577222;1;0;4.312676;65.30912;90.9563;356.8538;129.2983;10.51887
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_686.jpg;7.647214;1;0;4.266187;65.13691;91.15893;357.6028;129.9309;11.33437
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_751.jpg;10.49827;1;0;4.206555;64.95756;91.35778;358.6824;130.8873;12.15796
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_818.jpg;13.49487;1;0;4.268624;64.70765;91.62492;0.3679615;131.8703;12.99392
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_884.jpg;15;1;0;4.2857;64.51833;91.81973;1.415514;132.8349;13.01257
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_48_951.jpg;15;1;0;4.309642;64.33027;92.00984;2.223856;134.1519;12.67436
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_018.jpg;13.48625;1;0;4.330544;64.08395;92.25415;2.721812;136.5746;11.56595
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_085.jpg;10.49069;1;0;4.356839;63.90311;92.43203;2.626733;138.8365;10.24887
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_151.jpg;-1.485128;1;0;4.395935;63.72776;92.60889;2.046571;141.0485;8.499085
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_217.jpg;-4.48195;1;0;4.453214;63.48837;92.84021;0.7026189;142.9236;5.838562
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_284.jpg;-7.486421;1;0;4.536595;63.28827;93.00179;359.7773;142.4126;4.155376
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_351.jpg;-10.48954;1;0;4.572077;63.07893;93.16422;359.2816;141.6027;2.694844
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_418.jpg;-13.4897;1;0;4.546993;62.79284;93.38722;359.2645;140.5434;0.9284386
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_484.jpg;-15;1;0;4.563004;62.57952;93.5694;359.5702;139.7346;359.2775
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_551.jpg;-15;1;0;4.635766;62.36158;93.75655;0.1823042;138.2523;358.0743
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_618.jpg;-15;1;0;4.637432;62.08273;94.00549;0.50845;135.9604;356.8417
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_684.jpg;-15;1;0;4.637827;61.88239;94.19552;0.529815;134.172;356.14
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_753.jpg;-15;1;0;4.638427;61.69021;94.38918;0.367906;132.3926;355.6074
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_818.jpg;-15;1;0;4.639781;61.44666;94.65329;359.8853;130.0917;355.1526
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_885.jpg;-15;1;0;4.641833;61.26782;94.85952;359.7064;128.4813;355.113
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_49_951.jpg;-15;1;0;4.643081;61.09335;95.07404;359.7256;126.8225;355.2028
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_017.jpg;-15;1;0;4.647063;60.86764;95.37306;0.07168712;124.4648;355.6198
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_084.jpg;-15;1;0;4.654464;60.70741;95.60023;0.1073578;122.6554;356.2073
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_151.jpg;-13.48606;1;0;4.672038;60.5559;95.83051;359.9413;120.8955;356.9261
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_217.jpg;0;1;0;4.686452;60.35788;96.14661;359.8824;119.2737;358.2491
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_284.jpg;2.997851;1;0;4.702448;60.20715;96.3959;0.1531286;118.3925;359.4637
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_351.jpg;5.993364;0.8002992;0;4.883661;60.06216;96.65711;0.4923658;118.0767;0.3295414
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_417.jpg;9.002791;0.5996706;0;4.905622;59.87372;97.00437;0.6571593;118.7782;1.07459
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_484.jpg;11.99578;0.4001379;0;4.914712;59.73198;97.26027;0.5510679;119.9442;1.418453
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_551.jpg;15;0.1997919;0;4.912485;59.58961;97.51151;0.2487029;121.3865;1.519578
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_617.jpg;15;0.0001661777;0;4.900656;59.39355;97.83887;359.7166;123.6167;1.361347
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_684.jpg;15;0;0;4.878618;59.23535;98.08135;359.5929;125.1901;1.137281
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_751.jpg;15;0;0;4.845954;59.06694;98.3184;359.6198;126.7078;0.996214
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_817.jpg;15;0;0;4.82484;58.82781;98.62488;359.8666;128.7934;0.9583299
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_884.jpg;15;0;0;4.786108;58.63984;98.84416;0.01949539;130.7148;1.123743
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_50_950.jpg;15;0;0;4.762059;58.45043;99.05629;359.9853;132.7859;1.223773
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_017.jpg;15;0;0;4.747361;58.19038;99.33037;359.9793;135.5102;1.199617
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_084.jpg;15;0;0;4.708854;57.98727;99.52583;0.00107266;137.5301;1.219648
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_151.jpg;15;0;0;4.675277;57.77938;99.71302;359.9854;139.5769;1.213947
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_217.jpg;15;0;0;4.659262;57.49332;99.94957;-0.004152008;142.2686;1.201026
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_284.jpg;15;0;0;4.62475;57.27251;100.1159;359.9942;144.3062;1.231338
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_351.jpg;15;0;0;4.592404;57.04765;100.2741;359.9909;146.3702;1.225835
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_418.jpg;15;0;0;4.577172;56.74122;100.4712;359.9904;149.1417;1.179192
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_485.jpg;15;0;0;4.545457;56.50578;100.6067;0.0009874426;151.2152;1.219627
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_551.jpg;15;0;0;4.5098;56.26704;100.7322;359.9896;153.3079;1.305341
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_617.jpg;15;0;0;4.495499;55.94491;100.8882;359.9932;156.0794;1.276384
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_684.jpg;15;0;0;4.468812;55.70696;100.9821;359.4847;158.1762;1.695591
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_751.jpg;15;0;0;4.356276;55.48974;101.0322;357.383;160.1606;3.700433
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_818.jpg;15;0;0;4.25898;55.23107;101.0626;353.1947;161.2229;7.412611
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_885.jpg;15;0;0;4.125518;55.05798;101.0622;349.1465;160.5768;10.51834
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_51_951.jpg;15;0;0;3.866064;54.89559;101.0524;344.4174;158.2206;13.26281
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_023.jpg;15;0;0;3.623996;54.68795;101.0318;336.7918;151.7706;15.43807
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_084.jpg;15;0;0;3.348443;54.53501;101.0072;329.9853;144.0839;15.24688
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_151.jpg;15;0;0;3.009135;54.38717;100.9817;322.5978;133.0901;12.0087
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_217.jpg;15;0;0;2.02511;54.26283;100.9275;315.8914;112.7375;359.0211
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_286.jpg;15;0;0;1.694055;54.19222;100.8792;313.7685;97.84122;347.6281
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_353.jpg;15;0;0;-1.292804;54.13762;100.8286;313.0211;87.02678;338.6543
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_426.jpg;15;0;0;-1.044096;54.09815;100.7266;312.0236;80.85316;333.0597
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_489.jpg;15;0;0;-0.9883348;54.08678;100.6379;310.6176;80.16918;331.8498
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_554.jpg;15;0;0;-1.057054;54.08645;100.5342;308.8422;82.21798;333.0492
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_618.jpg;15;0;0;-1.190464;54.09192;100.3658;306.7147;87.52942;337.5703
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_684.jpg;15;0;0;-1.340689;54.10077;100.203;305.668;94.15555;344.0422
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_751.jpg;15;0;0;-1.576721;54.10826;100.0169;305.3594;102.8272;352.8064
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_818.jpg;15;0;0;-1.721339;54.14878;99.74032;307.2203;113.5596;2.550347
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_885.jpg;15;0;0;-1.377786;54.19809;99.63384;311.0259;111.6091;359.7231
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_52_951.jpg;15;0;0;-1.644292;54.22195;99.52767;315.1917;111.5442;359.9185
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_018.jpg;15;0;0;-1.930446;54.26345;99.39133;321.7268;112.037;0.07401814
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_085.jpg;15;0;0;-2.221317;54.29906;99.29916;327.3692;112.9905;0.1885591
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_151.jpg;15;0;0;-2.608314;54.33649;99.21922;333.6859;114.4932;0.2409926
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_218.jpg;15;0;0;-2.880277;54.37698;99.13004;343.1974;116.8305;0.1920453
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_284.jpg;15;0;0;-3.092665;54.39671;99.07498;351.1487;119.0528;0.1365639
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_351.jpg;15;0;0;-3.249471;54.4073;99.02925;359.7222;121.5281;0.004248301
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_418.jpg;15;0;0;-3.09201;54.44542;98.95782;9.116891;120.2003;0.2280483
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_485.jpg;15;0;0;-2.989998;54.48537;98.90058;15.35393;118.6056;0.5315121
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_551.jpg;15;0;0;-2.751705;54.53342;98.8397;20.86901;117.4986;0.4923796
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_617.jpg;15;0;0;-2.751955;54.60519;98.7514;27.2387;116.773;359.961
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_684.jpg;15;0;0;-2.400612;54.6647;98.6908;31.40031;116.0211;359.2401
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_750.jpg;15;0;0;-2.408673;54.70904;98.62411;34.66846;115.9648;358.9063
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_817.jpg;15;0;0;-1.75923;54.74985;98.5397;37.98276;116.9696;358.6411
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_884.jpg;15;0;0;-1.75923;54.78068;98.47479;40.45698;117.7652;358.3846
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_53_950.jpg;15;0;0;-1.747345;54.80328;98.42094;42.14279;117.1855;359.4472
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_017.jpg;15;0;0.2003217;-0.8850224;54.81489;98.36562;43.29617;116.4596;1.576917
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_083.jpg;15;0;0.3998008;-0.8606544;54.83076;98.35041;43.40491;114.7737;3.107983
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_150.jpg;15;0;0.6002455;0.135482;54.83881;98.34779;43.11568;114.514;3.390981
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_217.jpg;15;0;0.7998683;0.1867079;54.85011;98.35609;41.94872;116.8873;1.401076
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_283.jpg;15;0;0.9998488;0.3429317;54.86163;98.35982;40.15867;118.56;359.8683
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_350.jpg;15;0;1;0.4121287;54.86928;98.35254;37.45143;118.6236;359.7958
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_416.jpg;15;0;1;0.5758969;54.87774;98.33818;32.88789;118.5024;359.9867
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_484.jpg;15;0;1;0.7268757;54.88525;98.32697;28.74078;118.4887;0.01587673
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_550.jpg;15;0;1;0.9898641;54.89326;98.31607;23.89539;118.4973;359.9865
/home/amin/Dropbox/Other/OnlineCourses/Robotics/Project1/IMG/robocam_2017_08_20_16_38_54_621.jpg;15;0;1;1.241202;54.90177;98.3028;16.65132;118.4878;359.9879
